agent,model,omega,beta,ll,group,ntrials,exp,prolificID
675b1e5ccc5e27bebe6ea4cb,map,0.13721084594726568,2.09869384765625,79.41610408885704,value,458,FullPilot14,675b1e5ccc5e27bebe6ea4cb
6752385b8b997da454e1b2b4,map,0.9100239545106887,4.430192708969116,37.652399166106186,perceptual,460,FullPilot14,6752385b8b997da454e1b2b4
6648c0d4fa3b00043396163e,map,0.9012770051740517,4.210448026424274,38.482153563282594,perceptual,460,FullPilot14,6648c0d4fa3b00043396163e
671813a64cc728d09ef7499d,map,0.5039300870877923,0.10952228331007063,99.72407943305164,random,460,FullPilot14,671813a64cc728d09ef7499d
675d2f5d0cc936cb053e09eb,map,5.340576171908307e-06,0.52398681640625,96.57114330734886,random,458,FullPilot14,675d2f5d0cc936cb053e09eb
6707ab0e3c5ee9540950263a,map,8.344650270775134e-08,1.4081573486328125,84.5389792081143,value,460,FullPilot14,6707ab0e3c5ee9540950263a
675708ab3fe4f014cb8f3100,map,0.404923589527607,3.7564040534198284,59.199132516437956,combined,460,FullPilot14,675708ab3fe4f014cb8f3100
6669b17afde17ee81cebd908,map,0.6603729248046875,2.85888671875,63.80166859173844,perceptual,460,FullPilot14,6669b17afde17ee81cebd908
63c3164c08ff110d63b44dc6,map,0.19261327195854394,4.7573196270968765,39.40119357816218,value,460,FullPilot14,63c3164c08ff110d63b44dc6
673cc81c2536e8c40857dc33,map,0.9825173687189817,2.7336686989292502,50.45723777524317,perceptual,460,FullPilot14,673cc81c2536e8c40857dc33
675dd4aed41b2116f978a0a1,map,0.9999999970197677,4.227660894393921,36.70764556750532,perceptual,460,FullPilot14,675dd4aed41b2116f978a0a1
675eedc3e29d31f79d612346,map,1.3038516377683607e-09,0.3035728633403778,98.52473369103541,random,459,FullPilot14,675eedc3e29d31f79d612346
6718b9bc107831749fa97950,map,0.9999999999534338,2.590327002108097,53.43869995254525,perceptual,460,FullPilot14,6718b9bc107831749fa97950
675d7c82a4e3245aa7687d52,map,0.9999999999796273,0.5229279899504036,97.64420765158462,random,460,FullPilot14,675d7c82a4e3245aa7687d52
